data,player,language,publishedAt
"bayerleverkusen recorded a second - victory against ferencvaros, earning a - aggregate scoreline, with diaby and adli netting for the bundesliga side",moussa diaby,en,2023-03-16T22:41:00Z
tah replaces diaby,moussa diaby,en,2023-03-19T20:03:28Z
arsenal has chased diaby for much of the last two years if you follow the rumour mill,moussa diaby,en,2023-03-23T17:00:00Z
"adrien rabiot tries a through ball, but diaby is caught offside.""} ",moussa diaby,en,2023-03-24T21:49:45Z
"only a fine cillessen save from a konate header stopped france from scoring again before the break, and substitute diaby then had a goal disallowed late on",moussa diaby,en,2023-03-24T22:26:23Z
"bazunu made strong saves from sub diaby and rabiot, but this irish side did not lie down and a triple substitution on minutes, and a tactical switch which saw coleman move inside to give space out wide to sub alan browne, injected some life into kenny's team",moussa diaby,en,2023-03-27T20:37:20Z
"diaby tested bazunu's resolve with a swerving th-minute effort and the southampton keeper repelled rabiot's attempt from distance six minutes later, but molumby and substitutes james mcclean and alan browne all went close to an equaliser in a tense conclusion",moussa diaby,en,2023-03-27T20:59:27Z
"diaby tested bazunu's resolve with a swerving th-minute effort and the southampton keeper repelled rabiot's attempt from distance six minutes later, but molumby and the substitutes james mcclean and alan browne all went close to an equaliser in a tense conclusion",moussa diaby,en,2023-03-27T21:17:13Z
"by the time diaby was introduced in the th minute, all of the momentum had swung in ireland's favor",moussa diaby,en,2023-03-27T22:57:31Z
pacey bayerleverkusen winger diaby is attracting a raft of suitors from top clubs the france international is one of a number of talented psg youth academy products both mikel arteta and eddie howe have been considering bringing diaby on board both newcastle and arsenal's attack would be well-bolstered by the arrival of one of the most accurate crossers of the ball in the bundesliga,moussa diaby,en,2023-04-13T15:26:24Z
"to achieve this, they need to add top players to their squad and one man on their radar now is bayerleverkusen's diaby",moussa diaby,en,2023-04-13T22:30:00Z
" the german outfit stormed to a - victory on aggregate after goals from diaby, frimpong, adam hlozek and bakker earned them a win in the second-leg in belgium",moussa diaby,en,2023-04-20T20:52:37Z
"bayerleverkusen has reached the semifinal of a european competition by beating belgian side union saint-gilles - (- on aggregate) on thursday thanks to goals by diaby ('), bakker ('), frimpong (') and adam hlozek (')",moussa diaby,en,2023-04-20T22:27:28Z
"on thursday, their hopes of a repeat began to fade after seconds, as diaby pounced on some poor defending and rounded goalkeeper anthony moris",moussa diaby,en,2023-04-21T00:03:57Z
"""obviously the early first goal by diaby was very helpful",moussa diaby,en,2023-04-21T03:51:46Z
hlozek scored five minutes before the break when andrich played a perfectly weighted through ball for diaby to race onto on the right,moussa diaby,en,2023-04-23T18:02:54Z
"mason mount is an option in midfield, with juventus star dusan vlahovic and bayerleverkusen's diaby rumoured in the attack",moussa diaby,en,2023-04-24T08:24:32Z
"bst: ac milan\'s priority target this summer is bayerleverkusen forward diaby, says foot mercato",moussa diaby,en,2023-04-25T22:35:23Z
bayerleverkusen is preparing for life without arsenal target diaby as the gunners eye a summer move for the frenchman,moussa diaby,en,2023-04-30T15:00:00Z
"andrich won the ball back deep in the right-back position and then it moved quickly, right to left; frimpong to adli to bakker, down the left channel to diaby, who held it up for a second, before picking out the onrushing adli to fire confidently home from the edge of the area",moussa diaby,en,2023-05-08T09:00:32Z
"talks are ongoing over his future but it would be no surprise if he also departed, especially with arsenal targeting a high-class winger (it is understood they are among the clubs to have registered an interest in bayerleverkusen's diaby)",moussa diaby,en,2023-05-06T01:30:00Z
"arsenal are also said to be interested in brighton\'s moises caicedo, bayerleverkusen winger diaby, and crystal palace defender marc guehi",moussa diaby,en,2023-05-05T23:35:55Z
selke headed cologne into the lead in the th minute but bayerleverkusen leveled in the th when adli was left unmarked to run onto a pass from diaby and blast the ball past the goalkeeper,moussa diaby,en,2023-05-05T20:49:03Z
" ""editions: en/football/real-madrid if the belgian leaves during the week, english media reported madrid's interest in diaby, a forward whose area of influence is the right flank, but who is not averse to occupying any position up front",moussa diaby,en,2023-05-05T14:40:41Z
"rice is a key target, but arsenal may revive interest in brighton's moises caicedo, with bayerleverkusen's diaby and crystal palace's marc guehi among players they are also looking at",moussa diaby,en,2023-05-05T06:09:01Z
bayerleverkusen forward diaby is believed to be of serious interest to arsenal his link-up play has gained plaudits as he has helped transform his side from missing out on the championsleague to genuine title contenders in a matter of months,moussa diaby,en,2023-05-04T18:00:08Z
"but other than rice, they also say that the bayerleverkusen forward diaby is believed to be of serious interest to the gunners to improve our forward line even more, and allow saka and martinelli to get more rest for the rigours of our championsleague challenge",moussa diaby,en,2023-05-04T17:30:00Z
"so was another france international, bayerleverkusen winger diaby",moussa diaby,en,2023-05-04T15:16:05Z
"the players include crystal palace forward wilfried zaha and defender marc guehi, bayerleverkusen forward diaby and west ham's england midfielder declan rice",moussa diaby,en,2023-05-04T06:28:32Z
"the likes of midfielders manu kone (borussia monchengladbach) and kephren thuram (nice), forwards randall kolo muani (eintracht frankfurt), diaby (bayerleverkusen), playmaker rayan cherki (lyon) or defender evan n'dicka (frankfurt) are all on the list",moussa diaby,en,2023-05-24T18:05:45Z
" manchester united are keeping tabs on bayerleverkusen star diaby in an effort to lure the frenchman to old trafford this summer, according to reports",moussa diaby,en,2023-05-23T14:51:22Z
"in such circumstances, the monitoring of diaby and raphinha makes sense; with a championsleague campaign around the corner, he will need to have time off",moussa diaby,en,2023-05-23T13:01:30Z
forward diaby perhaps came closest to that elusive goal for bayerleverkusen but his effort hit the crossbar,moussa diaby,en,2023-05-19T10:42:41Z
diaby rattled the crossbar with a powerful shot in the th minute and demirbay\'s low drive in the st was saved by goalkeeper rui patricio,moussa diaby,en,2023-05-19T03:55:20Z
bayerleverkusen forward diaby hit the crossbar early and roma goalkeeper rui patricio was busy at times but roma's defence held firm,moussa diaby,en,2023-05-18T21:47:38Z
"diaby let a shot go from, but it met the corner where the post meets the crossbar",moussa diaby,en,2023-05-18T21:41:41Z
"bayerleverkusen forward diaby hit the crossbar early and roma goalkeeper rui patricio was busy at times but roma's defense held firm, despite the team rarely venturing forward and managing just one effort on goal in the entire game",moussa diaby,en,2023-05-18T21:27:58Z
diaby (bayerleverkusen) left footed shot from outside the box is blocked,moussa diaby,en,2023-05-18T21:09:58Z
"the gunners have been linked with several players including declan rice, wilfried zaha, diaby, moises caicedo and marc guehi",moussa diaby,en,2023-05-17T17:05:00Z
that is likely to take the form of a versatile forward who can play across the frontline with diaby and mohammed kudus figuring prominently among the players they are considering,moussa diaby,en,2023-05-16T17:32:33Z
"in addition to rice and caicedo, crystal palace defender marc guehi and bayerleverkusen attacker diaby are among the players on the gunners' radar",moussa diaby,en,2023-05-16T09:14:38Z
"in addition to rice, crystal palace defender marc guehi and bayerleverkusen attacker diaby are among the players on the gunners' radar",moussa diaby,en,2023-05-15T18:29:53Z
"he wants saka to be capable of playing more than games a season but it would surely do no harm if someone of comparable gifts, maybe bayerleverkusen's diaby, were ready to start at least a third of them",moussa diaby,en,2023-05-15T14:57:27Z
newcastle have also been tracking bayerleverkusen's france international diaby and are understood to have registered their interest in both players some time ago,moussa diaby,en,2023-05-12T11:21:12Z
"transfer centre plus: arsenal to face competition from psg for bayerleverkusen winger diaby; emiliano martinez is ready to quit aston villa this summer; wolves are hopeful ruben neves will not leave on a free transfer despite sustained interest from man utd, arsenal and barcelona thursday may :, uk please use chrome browser for a more accessible video player all the top stories and transfer rumours from friday\'s newspapers..",moussa diaby,en,2023-05-11T21:30:00Z
"early on bayerleverkusen looked like they might have the guile to prise their hosts apart, their intricate play swiftly taking themselves ultimately they produced what might have been the best of the match inside the first minute, diaby gliding from his perch on the right flank into midfield",moussa diaby,en,2023-05-11T21:21:55Z
"west ham midfielder declan rice is believed to be a top target, though they will likely face competition from the likes of manchester united and liverpool, while bayerleverkusen forward diaby is also on their radar",moussa diaby,en,2023-05-10T17:23:37Z
"some of bayerleverkusen\'s early season difficulties were the result of individual errors from otherwhile reliable performers, a little from finishing variance at both ends of the pitch, particularly some off form from the likes of patrik schick and diaby",moussa diaby,en,2023-05-10T11:04:33Z
