data,player,language,publishedAt
forwards  kingsley coman  bayern munich  olivier giroud  ac milan  antoine griezmann  atletico  randal kolo muani  frankfurt  kylian mbappe  psg  marcus thuram  monchengladbach  moussa diaby  leverkusen ,moussa diaby,en,2023-03-16T14:14:47Z
bayer leverkusen recorded second victory ferencvaros  earning aggregate scoreline  moussa diaby amine adli netting bundesliga side ,moussa diaby,en,2023-03-16T22:41:00Z
jonathan tah replaces moussa diaby ,moussa diaby,en,2023-03-19T20:03:28Z
arsenal chased moussa diaby years follow rumour mill ,moussa diaby,en,2023-03-23T17:00:00Z
adrien rabiot tries ball  moussa diaby caught offside ,moussa diaby,en,2023-03-24T21:49:45Z
fine cillessen save konate header stopped france scoring break  substitute moussa diaby goal disallowed late on ,moussa diaby,en,2023-03-24T22:26:23Z
bazunu strong saves sub moussa diaby rabiot  irish lie triple substitution minutes  tactical switch saw coleman inside space wide sub alan browne  injected life kenny s team ,moussa diaby,en,2023-03-27T20:37:20Z
moussa diaby tested bazunu s resolve swerving th minute effort southampton keeper repelled rabiot s attempt distance minutes later  molumby substitutes james mcclean alan browne went close equaliser tense conclusion ,moussa diaby,en,2023-03-27T20:59:27Z
time moussa diaby introduced minute  momentum swung ireland s favor ,moussa diaby,en,2023-03-27T22:57:31Z
pacey bayer leverkusen winger moussa diaby attracting raft suitors top clubs france international number talented psg youth academy products mikel arteta eddie howe considering bringing diaby board newcastle arsenal s attack well bolstered arrival accurate crossers ball bundesliga ,moussa diaby,en,2023-04-13T15:26:24Z
achieve this  need add top players squad man radar bayer leverkusen s moussa diaby ,moussa diaby,en,2023-04-13T22:30:00Z
german outfit stormed victory aggregate goals moussa diaby  jeremie frimpong  adam hlozek mitchel bakker earned win second leg belgium ,moussa diaby,en,2023-04-20T20:52:37Z
bayer leverkusen reached semifinal european competition beating belgian union saint gilles aggregate  thursday thanks goals moussa diaby   mitchel bakker   jeremie frimpong   adam hlozek  ,moussa diaby,en,2023-04-20T22:27:28Z
thursday  hopes repeat began fade seconds  moussa diaby pounced poor defending rounded goalkeeper anthony moris ,moussa diaby,en,2023-04-21T00:03:57Z
 obviously early goal moussa diaby helpful ,moussa diaby,en,2023-04-21T03:51:46Z
hlozek scored minutes break robert andrich played perfectly weighted ball moussa diaby race right ,moussa diaby,en,2023-04-23T18:02:54Z
mason mount option midfield  juventus star dusan vlahovic bayer leverkusen s moussa diaby rumoured attack ,moussa diaby,en,2023-04-24T08:24:32Z
bst  milan s priority target summer bayer leverkusen forward moussa diaby  says foot mercato ,moussa diaby,en,2023-04-25T22:35:23Z
bayer leverkusen preparing life arsenal target moussa diaby gunners eye summer frenchman ,moussa diaby,en,2023-04-30T15:00:00Z
andrich won ball deep right back position moved quickly  right left  jeremie frimpong amine adli mitchel bakker  left channel moussa diaby  held second  picking onrushing adli confidently home edge area ,moussa diaby,en,2023-05-08T09:00:32Z
talks ongoing future surprise departed  especially arsenal targeting high class winger  it understood clubs registered bayer leverkusen s moussa diaby ,moussa diaby,en,2023-05-06T01:30:00Z
arsenal said interested brighton s moises caicedo  bayer leverkusen winger moussa diaby  crystal palace defender marc guehi ,moussa diaby,en,2023-05-05T23:35:55Z
selke headed cologne lead minute leverkusen leveled amine adli left unmarked run pass moussa diaby blast ball past goalkeeper ,moussa diaby,en,2023-05-05T20:49:03Z
 editions  en football real madrid belgian leaves week  english media reported madrid s moussa diaby  forward area influence right flank  averse occupying position front ,moussa diaby,en,2023-05-05T14:40:41Z
rice key target  arsenal revive brighton s moises caicedo  bayer leverkusen s moussa diaby crystal palace s marc guehi players looking at ,moussa diaby,en,2023-05-05T06:09:01Z
bayer leverkusen forward moussa diaby believed arsenal link up play gained plaudits helped transform missing champions league genuine title contenders matter months ,moussa diaby,en,2023-05-04T18:00:08Z
rice  bayer leverkusen forward moussa diaby believed gunners improve forward line more  allow saka martinelli rest rigours champions league challenge ,moussa diaby,en,2023-05-04T17:30:00Z
france international  bayer leverkusen winger moussa diaby ,moussa diaby,en,2023-05-04T15:16:05Z
players include crystal palace forward wilfried zaha defender marc guehi  bayer leverkusen forward moussa diaby west ham s england midfielder declan rice ,moussa diaby,en,2023-05-04T06:28:32Z
likes midfielders manu kone  borussia monchengladbach  kephren thuram  nice  forwards randall kolo muani  eintracht frankfurt  moussa diaby  bayer leverkusen  playmaker rayan cherki  lyon  defender evan n dicka  frankfurt  list ,moussa diaby,en,2023-05-24T18:05:45Z
manchester united keeping tabs bayer leverkusen star moussa diaby effort lure frenchman old trafford summer  according reports ,moussa diaby,en,2023-05-23T14:51:22Z
circumstances  monitoring moussa diaby raphinha makes sense  champions league campaign corner  need time off ,moussa diaby,en,2023-05-23T13:01:30Z
forward moussa diaby came closest elusive goal leverkusen effort hit crossbar ,moussa diaby,en,2023-05-19T10:42:41Z
moussa diaby rattled crossbar powerful shot minute kerem demirbay s low drive saved goalkeeper rui patricio ,moussa diaby,en,2023-05-19T03:55:20Z
leverkusen forward moussa diaby hit crossbar early roma goalkeeper rui patricio busy times roma s defence held firm ,moussa diaby,en,2023-05-18T21:47:38Z
moussa diaby let shot from  met corner post meets crossbar ,moussa diaby,en,2023-05-18T21:41:41Z
leverkusen forward moussa diaby hit crossbar early roma goalkeeper rui patricio busy times roma s defense held firm  despite team rarely venturing forward managing effort goal entire game ,moussa diaby,en,2023-05-18T21:27:58Z
moussa diaby  bayer leverkusen  left footed shot outside box blocked ,moussa diaby,en,2023-05-18T21:09:58Z
gunners linked players including declan rice  wilfried zaha  moussa diaby  moises caicedo marc guehi ,moussa diaby,en,2023-05-17T17:05:00Z
likely form versatile forward play frontline moussa diaby mohammed kudus figuring prominently players considering ,moussa diaby,en,2023-05-16T17:32:33Z
addition rice caicedo  crystal palace defender marc guehi bayer leverkusen attacker moussa diaby players gunners  radar ,moussa diaby,en,2023-05-16T09:14:38Z
addition rice  crystal palace defender marc guehi bayer leverkusen attacker moussa diaby players gunners  radar ,moussa diaby,en,2023-05-15T18:29:53Z
wants saka capable playing games season surely harm comparable gifts  maybe bayer leverkusen s moussa diaby  ready start least them ,moussa diaby,en,2023-05-15T14:57:27Z
newcastle tracking leverkusen s france international moussa diaby understood registered players time ago ,moussa diaby,en,2023-05-12T11:21:12Z
transfer centre plus  arsenal face competition psg bayer leverkusen winger moussa diaby  emiliano martinez ready quit aston villa summer  wolves hopeful ruben neves leave free transfer despite sustained man utd  arsenal barcelona thursday use chrome browser accessible video player top stories transfer rumours friday s newspapers ,moussa diaby,en,2023-05-11T21:30:00Z
early leverkusen looked like guile prise hosts apart  intricate play swiftly taking ultimately produced best match inside minute  moussa diaby gliding perch right flank midfield ,moussa diaby,en,2023-05-11T21:21:55Z
west ham midfielder declan rice believed top target  likely face competition likes manchester united liverpool  bayer leverkusen forward moussa diaby radar ,moussa diaby,en,2023-05-10T17:23:37Z
leverkusen s early season difficulties result individual errors otherwhile reliable performers  little finishing variance ends pitch  particularly form likes patrik schick moussa diaby ,moussa diaby,en,2023-05-10T11:04:33Z
arsenal reportedly planning swap deal involving granit xhaka moussa diaby ,moussa diaby,en,2023-05-09T13:30:00Z
chelsea operate big squad typically loaning large numbers team players prospects academy integrating half dozen new recruits  including EURm man enzo fernandez  mykhaylo mudryk  EURm  joao felix  on loan atletico madrid  team seen seven major additions summer  complicated things further ,mykhaylo mudryk,en,2023-03-18T14:14:39Z
 police car light blue circle   cfc exclusive  chelsea talks shakhtar donetsk deal mykhaylo mudryk hijack arsenal s move ,mykhaylo mudryk,en,2023-03-19T14:59:38Z
exclusive  chelsea talks shakhtar donetsk deal mykhaylo mudryk hijack arsenal s move ,mykhaylo mudryk,en,2023-03-20T20:20:07Z
ukraine gave good got opening half hour stones walker defence hand deny chelsea winger mykhaylo mudryk  marseille man ruslan malinovsky club brugge forward roman yaremchuk ,mykhaylo mudryk,en,2023-03-27T10:30:00Z
mykhaylo mudryk  preferred potter s forwards ahead cristian pulisic  mason mount conor gallagher  missed glorious chances  decision send mount search goal bizarre ,mykhaylo mudryk,en,2023-04-01T19:03:11Z
admittedly chelsea tie time raheem sterling  joao felix mykhaylo mudryk came pitch  having spent hour playing defenders defensive midfielders  installed assiduous energetic  cum right winger ,mykhaylo mudryk,en,2023-04-18T22:38:33Z
despite influx players west london  silva frequently makes blues  starting new recruits joao felix  mykhaylo mudryk raheem sterling boehly era players appearance stamford bridge blues said narrowing focus appointment julian nagelsmann potter s long term replacement  silva pointed change manager catch all solution ,mykhaylo mudryk,en,2023-04-19T08:05:31Z
leipzig forward christopher nkunku joining chelsea squad summer new recruits joao felix  mykhaylo mudryk raheem sterling boehly era players appearance stamford bridge conor gallagher likely sold summer chelsea trim squad said   we increase size changing room didn t fit size squad ,mykhaylo mudryk,en,2023-04-19T13:52:43Z
  meanwhile  chelsea spent big players enzo fernandez  mykhaylo mudryk  noni madueke  benoit badiashile david fofana ,mykhaylo mudryk,en,2023-04-22T10:45:12Z
leipzig s christopher nkunku arrive summer  club added players including raheem sterling extremely expensive mykhaylo mudryk transfer  plus felix loan ,mykhaylo mudryk,en,2023-04-27T14:35:09Z
however  having spent hundreds millions pounds acquire players like enzo fernandez  mykhaylo mudryk  wesley fofana  joao felix  chelsea need focus outgoings incoming transfers time around ,mykhaylo mudryk,en,2023-05-02T01:25:40Z
mykhaylo mudryk cost EUR ,mykhaylo mudryk,en,2023-05-02T12:30:37Z
chelsea star  nemanja matic  roma  thinks club issue season chelsea crisis lost arsenal tuesday night amid dismal run form pointed young stars  likes enzo fernandez  mykhaylo mudryk noni madueke new owner todd boehly s PSm plus spending spree taking develop rate ,mykhaylo mudryk,en,2023-05-03T05:39:53Z
mykhaylo mudryk argued time boehly paid odds considering  year old racked senior appearances ukraine sealing mega money europe s major clubs ,mykhaylo mudryk,en,2023-05-05T14:58:51Z
lampard despaired witnessing cheered mykhaylo mudryk burst united scrambling clear  opening ukrainian prospered from  gallagher driving hall attempt blocked ,mykhaylo mudryk,en,2023-05-25T21:12:15Z
lampard despaired cheered mykhaylo mudryk burst united scrambling clear  opening ukrainian prospered from  gallagher driving blocked hall attempt ,mykhaylo mudryk,en,2023-05-25T21:06:59Z
blessed highly gifted young players reece james  noni madueke mykhaylo mudryk mauricio pochettino  certainly taking charge  perfect manger begin new project ,mykhaylo mudryk,en,2023-05-22T04:53:01Z
north londoners operated stringently recent seasons  refusing overpay deem true value players mykhaylo mudryk moises caicedo  opting instead likes jorginho leandro trossard ,mykhaylo mudryk,en,2023-05-16T15:00:00Z
daily express tottenham reportedly submitted late offer bayer leverkusen services piero hincapie antonio conte looks strengthen defensive ranks advance tuesday s all important deadline ,piero hincapie,en,2023-01-29T22:26:00Z
piero hincapie  tottenham PSm verbal offer bayer leverkusen defender  reports bild ,piero hincapie,en,2023-01-30T07:04:56Z
piero hincapie action ecuador  nick potts pa  piero hincapie  tottenham PSm verbal offer bayer leverkusen defender  reports bild ,piero hincapie,en,2023-01-30T07:04:56Z
piero hincapie bryan gil djed spence appearances competitions extent spence s exertions spurs season  year old heading rennes loan ,piero hincapie,en,2023-01-30T14:47:19Z
piero hincapie linked big summer pedro porro way ,piero hincapie,en,2023-01-31T22:07:35Z
riley mcgree contentiously denied penalty piero hincapie clattered midfielder minute ,piero hincapie,en,2023-03-28T11:24:40Z
manchester united s aaron wan bissaka david moyes like ecuador centre back piero hincapie bayer leverkusen fancied achievable target wolves  max kilman ,piero hincapie,en,2023-05-22T11:40:14Z
kendry paez latest exciting young players production line independiente del valle  ecuadorian club responsible moises caicedo piero hincapie  star attraction world cup  way argentina ,piero hincapie,en,2023-05-21T17:00:46Z
steidten credited having played key role acquisitions young talents club  edmond tapsoba  jeremie frimpong piero hincapie ,piero hincapie,en,2023-05-16T12:22:18Z
 santiago morales  source  marca rts aficion central  google translate  kendry looks latest outstanding product independiente s renowned academy  following likes jefferson montero  moises caicedo  piero hincapie  hopefully dazzle blue shirt years ,piero hincapie,en,2023-04-27T04:57:02Z
middling game won t suitors rethink position  caicedo error poor pass piero hincapie provided game s turning point allowing australia lead ,piero hincapie,en,2023-03-24T15:24:08Z
exequiel palacios tries ball  piero hincapie caught offside ,piero hincapie,en,2023-03-19T20:03:28Z
foul piero hincapie  bayer leverkusen ,piero hincapie,en,2023-05-18T21:09:58Z
